,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Brett Conte,LB,18,35,57,0.029,0.553,0.537,0.684,0.326,0.772,0.119,0.098,0.186,Wisconsin,,,,,,,,,#N/A,,Brett Conte-Wisconsin-2060
137,Jabari Brown,LB,18,35,56,0.658,0.519,0.506,0.554,0.926,0.410,0.585,0.131,0.274,Nevada,,,ProPotential: Has dreams of eventually becoming a first-round pick.,,,,,,#N/A,,Jabari Brown-Nevada-2060
138,Adrian Henson,LB,18,35,57,0.544,0.405,0.682,0.682,0.879,0.494,0.096,0.248,0.376,Florida,,,,,,,,,#N/A,,Adrian Henson-Florida-2060
139,Easton Davis,LB,18,35,55,0.700,0.382,0.704,0.269,0.283,0.221,0.684,0.098,0.878,Washington D.C.,,,,,,,,,#N/A,,Easton Davis-Washington D.C.-2060
140,Marcus Dowdy,RB,18,38,60,0.067,0.582,0.833,0.284,0.292,0.176,0.662,0.098,0.647,South Carolina,Cincinnati,,,,,,,,#N/A,,Marcus Dowdy-South Carolina-2060
141,Daniel Morgan,S,18,35,59,0.709,0.744,0.259,0.619,0.145,0.145,0.369,0.812,0.221,Hawaii,,,,,,,,,#N/A,,Daniel Morgan-Hawaii-2060
142,Jeff Nixon,OL,18,36,60,0.753,0.722,0.540,0.351,0.464,0.943,0.719,0.846,0.937,Idaho,,,,,,,,,#N/A,,Jeff Nixon-Idaho-2060
143,Denzel Lucas,OL,18,36,61,0.637,0.902,0.613,0.884,0.220,0.025,0.084,0.916,0.057,Ohio,,,Campus: Would prefer to attend a school with a rainy climate,,,,,,#N/A,,Denzel Lucas-Ohio-2060
144,Jake Ramsay,WR,18,40,66,0.520,0.612,0.526,0.446,0.850,0.397,0.346,0.168,0.794,Texas,,,,,,,,,#N/A,,Jake Ramsay-Texas-2060
145,Kyle Taylor,DL,18,37,64,0.482,0.916,0.537,0.937,0.246,0.451,0.120,0.153,0.101,California,,,Coach: Wants to play for a successful coach.,,,,,,#N/A,,Kyle Taylor-California-2060
146,Scott Gallon,DL,18,37,65,0.100,0.535,0.840,0.150,0.184,0.476,0.453,0.737,0.298,Wisconsin,,,,,,,,,#N/A,,Scott Gallon-Wisconsin-2060
147,Jesse Dickens,DL,18,37,65,0.423,0.816,0.895,0.740,0.643,0.818,0.364,0.429,0.309,North Carolina,,,,,,,,,#N/A,,Jesse Dickens-North Carolina-2060
148,Eddie Paige,DL,18,37,64,0.173,0.399,0.730,0.963,0.696,0.885,0.342,0.858,0.319,Delaware,,,Coach: Wants to play for a coach with a personal connection to their school,,,,,,#N/A,,Eddie Paige-Delaware-2060
149,Travis Smith,DL,18,37,67,0.671,0.811,0.401,0.105,0.522,0.537,0.759,0.188,0.685,Florida,,,,,,,,,#N/A,,Travis Smith-Florida-2060
150,E.J. Brown,S,18,35,59,0.703,0.987,0.341,0.415,0.066,0.931,0.791,0.417,0.374,Texas,,,,,,,,,#N/A,,E.J. Brown-Texas-2060
151,Josh Gray,OL,18,36,61,0.494,0.933,0.466,0.857,0.325,0.219,0.941,0.272,0.319,Arizona,,,Education: Wants to go to a public school,,,,,,#N/A,,Josh Gray-Arizona-2060
152,Deshawn Brown,OL,18,36,62,0.451,0.405,0.752,0.468,0.443,0.181,0.141,0.085,0.403,Georgia,,,,,,,,,#N/A,,Deshawn Brown-Georgia-2060
153,Tremayne Weiss,WR,18,40,65,0.219,0.181,0.020,0.932,0.990,0.033,0.108,0.431,0.307,Iowa,,,"ProPotential: Would like to be drafted in the top four rounds, if possible.",,,,,,#N/A,,Tremayne Weiss-Iowa-2060
154,Jeremy Bryant,WR,18,40,67,0.636,0.126,0.336,0.623,0.498,0.344,0.005,0.246,0.566,Vermont,,,,,,,,,#N/A,,Jeremy Bryant-Vermont-2060
155,Michael Osteen,DL,18,37,64,0.597,0.090,0.559,0.451,0.061,0.748,0.880,0.136,0.650,Louisiana,,,,,,,,,#N/A,,Michael Osteen-Louisiana-2060
156,Jamal May,DL,18,37,65,0.787,0.768,0.255,0.662,0.306,0.317,0.677,0.939,0.660,Utah,Clemson,,Campus: Wants the campus to be near water,,,,,,#N/A,,Jamal May-Utah-2060
157,Ty Wyatt,DL,18,37,63,0.315,0.536,0.962,0.895,0.064,0.544,0.343,0.585,0.892,Louisiana,,Northwestern,Playing Time: Would prefer to go somewhere he can start every season.,,,,,,#N/A,,Ty Wyatt-Louisiana-2060
158,Chris Bornes,QB,18,39,70,0.084,0.041,0.836,0.458,0.597,0.940,0.241,0.584,0.532,Iowa,,,,,,,,,#N/A,,Chris Bornes-Iowa-2060
159,Jamaal Lindstrom,S,18,35,58,0.967,0.874,0.069,0.764,0.978,0.577,0.288,0.700,0.780,Michigan,,,ProPotential: Has dreams of eventually becoming a first-round pick.,,,,,,#N/A,,Jamaal Lindstrom-Michigan-2060
160,Justin Mitchell,S,18,35,61,0.858,0.527,0.124,0.097,0.918,0.418,0.024,0.773,0.616,California,,,ProPotential: Has dreams of eventually becoming a first-round pick.,,,,,,#N/A,,Justin Mitchell-California-2060
161,Chris Rodgers,S,18,35,59,0.162,0.876,0.430,0.280,0.136,0.619,0.998,0.164,0.295,Arizona,,,Education: Wants to major in political science,,,,,,#N/A,,Chris Rodgers-Arizona-2060
162,Moriba Moriba,OL,18,36,60,0.630,0.330,0.558,0.024,0.596,0.098,0.438,0.927,0.366,Guinea,,,Campus: Wants the campus to be near water,,,,,,#N/A,,Moriba Moriba-Guinea-2060
163,Howard Coleman,OL,18,36,63,0.500,0.900,0.440,0.154,0.280,0.225,0.452,0.698,0.286,Arizona,,,Winning: Would prefer to play for a team coming off at least 3 consecutive winning seasons.,,,,,,#N/A,,Howard Coleman-Arizona-2060
164,Seth Evans,OL,18,36,64,0.850,0.036,0.385,0.340,0.174,0.575,0.875,0.585,0.314,Iowa,,,,,,,,,#N/A,,Seth Evans-Iowa-2060
165,Will Bradley,OL,18,36,60,0.568,0.841,0.389,0.199,0.116,0.651,0.222,0.884,0.281,Arizona,,Texas Christian,,,,,,,#N/A,,Will Bradley-Arizona-2060
166,Jordan Sturdivant,DL,18,37,63,0.938,0.087,0.278,0.737,0.526,0.550,0.985,0.943,0.985,North Carolina,,,Tradition: Wants to hear about your school's fan support,,,,,,#N/A,,Jordan Sturdivant-North Carolina-2060
167,Joseph Smith,DL,18,37,67,0.336,0.504,0.423,0.808,0.999,0.880,0.272,0.232,0.703,Florida,,,ProPotential: Is a fan of the Eagles,,,,,,#N/A,,Joseph Smith-Florida-2060
168,Adam Stone,DL,18,37,67,0.765,0.006,0.851,0.089,0.117,0.222,0.134,0.520,0.139,North Carolina,Montana State,,,,,,,,#N/A,,Adam Stone-North Carolina-2060
169,Terrence Shrader,S,18,35,61,0.036,0.319,0.598,0.268,0.688,0.128,0.656,0.117,0.268,New Jersey,,,,,,,,,#N/A,,Terrence Shrader-New Jersey-2060
170,Myles Donnelly,S,18,35,58,0.224,0.255,0.422,0.953,0.392,0.852,0.736,0.414,0.293,Texas,,,Coach: Wants to play for a coach who is known to keep promises.,,,,,,#N/A,,Myles Donnelly-Texas-2060
171,Jeremy Stevenson,S,18,35,60,0.809,0.017,0.762,0.613,0.487,0.208,0.281,0.905,0.333,Illinois,,,Campus: Wants to go to college in a smaller town,,,,,,#N/A,,Jeremy Stevenson-Illinois-2060
172,Aaron Alston,CB,18,42,66,0.304,0.671,0.790,0.486,0.780,0.858,0.453,0.131,0.196,California,,,,,,,,,#N/A,,Aaron Alston-California-2060
173,Matt Furlow,WR,18,40,64,0.709,0.920,0.122,0.628,0.821,0.353,0.461,0.486,0.845,Texas,,,,,,,,,#N/A,,Matt Furlow-Texas-2060
174,Brock Davis,TE,18,32,53,0.161,0.881,0.916,0.575,0.193,0.935,0.459,0.856,0.653,California,,,Prestige: Wants to help increase a team's prestige,,,,,,#N/A,,Brock Davis-California-2060
175,Brad Glenn,DL,18,37,66,0.766,0.432,0.567,0.594,0.982,0.956,0.424,0.622,0.466,Alabama,,,ProPotential: Has dreams of eventually becoming a first-round pick.,,,,,,#N/A,,Brad Glenn-Alabama-2060
176,Tre Lewis,QB,18,39,67,0.203,0.188,0.802,0.675,0.611,0.155,0.241,0.887,0.585,Missouri,,,,,,,,,#N/A,,Tre Lewis-Missouri-2060
177,Spencer Wilkes,QB,18,39,70,0.193,0.805,0.045,0.181,0.854,0.204,0.754,0.628,0.927,Washington,Vanderbilt,,Tradition: Wants to play for a team that has dominated their rivals,,,,,,#N/A,,Spencer Wilkes-Washington-2060
178,Antonio Mendoza,QB,18,39,69,0.535,0.550,0.222,0.463,0.593,0.394,0.054,0.797,0.561,Florida,Indiana,,,,,,,,#N/A,,Antonio Mendoza-Florida-2060
179,Khalil Williamson,S,18,35,58,0.835,0.129,0.911,0.038,0.802,0.396,0.560,0.896,0.310,California,,,Playing Time: Does not want to have to compete with higher-ranked recruits.,,,,,,#N/A,,Khalil Williamson-California-2060
180,Aito-Pierre Rere,WR,18,40,64,0.055,0.455,0.261,0.408,0.542,0.210,0.728,0.314,0.780,French Polynesia,,,,,,,,,#N/A,,Aito-Pierre Rere-French Polynesia-2060
181,Malcolm Cherry,DL,18,37,66,0.058,0.316,0.734,0.327,0.288,0.770,0.930,0.507,0.354,Florida,,,Education: Wants to major in linguistics,,,,,,#N/A,,Malcolm Cherry-Florida-2060
182,Joe Daniel,RB,18,37,62,0.823,0.025,0.159,0.713,0.792,0.985,0.893,0.487,0.926,Alabama,,,Prestige: Would like to win as many bowl games as possible during his career,,,,,,#N/A,,Joe Daniel-Alabama-2060
183,Calob Hagan,TE,18,32,55,0.364,0.523,0.969,0.875,0.408,0.669,0.581,0.368,0.184,Kentucky,,,Playing Time: Wants to be the starter by his junior year at the latest.,,,,,,#N/A,,Calob Hagan-Kentucky-2060
184,Aaron Phillips,LB,18,34,57,0.529,0.229,0.124,0.350,0.047,0.922,0.922,0.050,0.856,Utah,,,Prestige: Would like to play in a bowl game every year,,,,,,#N/A,,Aaron Phillips-Utah-2060
185,Chris Jackson,RB,18,37,59,0.512,0.504,0.194,0.269,0.283,0.729,0.164,0.216,0.646,Massachusetts,,,,,,,,,#N/A,,Chris Jackson-Massachusetts-2060
186,Willie Williams,RB,18,37,62,0.056,0.907,0.606,0.531,0.165,0.723,0.477,0.111,0.293,Georgia,,,,,,,,,#N/A,,Willie Williams-Georgia-2060
187,Danny Tillman,TE,18,32,55,0.381,0.949,0.827,0.163,0.833,0.395,0.931,0.779,0.389,Ohio,,,,,,,,,#N/A,,Danny Tillman-Ohio-2060
188,Corey Larson,TE,18,32,52,0.599,0.556,0.665,0.574,0.554,0.274,0.914,0.055,0.728,South Carolina,,,Education: Wants to go to a private school,,,,,,#N/A,,Corey Larson-South Carolina-2060
189,Alfonzo Williamson,LB,18,34,57,0.594,0.136,0.763,0.932,0.737,0.136,0.640,0.051,0.661,Ohio,,,Coach: Wants to play for the same coach his entire career.,,,,,,#N/A,,Alfonzo Williamson-Ohio-2060
190,Soni Griffin,LB,18,34,55,0.766,0.966,0.394,0.721,0.516,0.868,0.162,0.412,0.414,Georgia,,,Winning: Would prefer to play for a team coming off at least 3 consecutive winning seasons.,,,,,,#N/A,,Soni Griffin-Georgia-2060
191,T.C. Reighard,LB,18,34,56,0.107,0.822,0.981,0.522,0.751,0.486,0.271,0.076,0.538,Louisiana,,,Playing Time: Would prefer to go somewhere he can start every season.,,,,,,#N/A,,T.C. Reighard-Louisiana-2060
192,Alex Arnett,LB,18,34,58,0.870,0.288,0.684,0.618,0.370,0.580,0.826,0.204,0.705,New York,,,,,,,,,#N/A,,Alex Arnett-New York-2060
193,Seamus Manning,RB,18,37,59,0.012,0.019,0.644,0.875,0.734,0.907,0.927,0.819,0.859,New Jersey,,,Education: Wants to study abroad in Germany,,,,,,#N/A,,Seamus Manning-New Jersey-2060
194,Darian Russell,RB,18,37,59,0.579,0.624,0.786,0.527,0.396,0.038,0.118,0.014,0.057,Florida,,,,,,,,,#N/A,,Darian Russell-Florida-2060
195,Chris Owens,WR,18,39,62,0.290,0.136,0.364,0.208,0.739,0.958,0.995,0.424,0.025,Florida,,,Education: Wants to go to a private school,,,,,,#N/A,,Chris Owens-Florida-2060
196,Keston Anderson,WR,18,39,62,0.314,0.662,0.061,0.397,0.915,0.619,0.839,0.458,0.592,Maryland,,,ProPotential: Has dreams of eventually becoming a first-round pick.,,,,,,#N/A,,Keston Anderson-Maryland-2060
197,Phillip Harris,WR,18,39,65,0.624,0.496,0.538,0.110,0.104,0.631,0.291,0.729,0.936,Kansas,,,,,,,,,#N/A,,Phillip Harris-Kansas-2060
198,Cory Winkel,S,18,34,58,0.003,0.969,0.677,0.926,0.787,0.656,0.815,0.605,0.611,Tennessee,,,,,,,,,#N/A,,Cory Winkel-Tennessee-2060
199,Blaise Brown,DL,18,36,64,0.832,0.665,0.731,0.089,0.170,0.688,0.329,0.896,0.732,Ohio,,,,,,,,,#N/A,,Blaise Brown-Ohio-2060
200,Ronald Nesmith,DL,18,36,63,0.807,0.716,0.091,0.214,0.392,0.931,0.172,0.913,0.321,Alabama,,,Prestige: Wants to win a conference championship,,,,,,#N/A,,Ronald Nesmith-Alabama-2060
201,Caleb McGriff,DL,18,36,65,0.431,0.804,0.950,0.653,0.808,0.528,0.601,0.942,0.683,Alabama,,,Playing Time: Wants to be the starter by his sophomore year at the latest.,,,,,,#N/A,,Caleb McGriff-Alabama-2060
202,Byron Davis,WR,18,39,62,0.276,0.605,0.331,0.264,0.581,0.968,0.286,0.609,0.042,Florida,,,Prestige: Wants to help increase a team's prestige,,,,,,#N/A,,Byron Davis-Florida-2060
203,Kelvin Stubbs,WR,18,39,64,0.995,0.805,0.113,0.179,0.490,0.476,0.774,0.282,0.049,Georgia,,,Location: Wants to play in a similar climate to his home state.,,,,,,#N/A,,Kelvin Stubbs-Georgia-2060
204,Jerrold Dennis,WR,18,39,62,0.616,0.619,0.896,0.073,0.217,0.447,0.578,0.036,0.556,Georgia,Tulsa,,,,,,,,#N/A,,Jerrold Dennis-Georgia-2060
205,Garnett Brown,QB,18,38,65,0.891,0.544,0.585,0.733,0.872,0.289,0.952,0.827,0.979,Alabama,,,Tradition: Wants to play on primetime TV,,,,,,#N/A,,Garnett Brown-Alabama-2060
206,Jamie Mickens,CB,18,41,62,0.717,0.549,0.769,0.527,0.729,0.889,0.127,0.894,0.014,Ohio,,,,,,,,,#N/A,,Jamie Mickens-Ohio-2060
207,Michael Livingston,S,18,34,59,0.742,0.855,0.070,0.534,0.575,0.484,0.730,0.998,0.784,Pennsylvania,,,Campus: Would prefer to attend a school with a rainy climate,,,,,,#N/A,,Michael Livingston-Pennsylvania-2060
208,Justin Lamb,S,18,34,59,0.630,0.816,0.359,0.536,0.432,0.069,0.902,0.532,0.035,Florida,,,Education: Wants to hear how your school supports athletes academically,,,,,,#N/A,,Justin Lamb-Florida-2060
209,Spencer Hollins,DL,18,36,63,0.268,0.940,0.602,0.022,0.630,0.258,0.071,0.254,0.016,Florida,,,Winning: Wants to win a lot of conference games during his career,,,,,,#N/A,,Spencer Hollins-Florida-2060
210,Darreon Stoner,DL,18,36,63,0.870,0.422,0.132,0.421,0.626,0.011,0.701,0.600,0.558,Ohio,,,,,,,,,#N/A,,Darreon Stoner-Ohio-2060
211,Branden Hoyte,DL,18,36,62,0.641,0.673,0.457,0.243,0.267,0.107,0.238,0.328,0.521,Florida,,,,,,,,,#N/A,,Branden Hoyte-Florida-2060
212,Martez Sweetser,OL,18,35,59,0.468,0.272,0.445,0.368,0.078,0.764,0.539,0.425,0.446,Maryland,,,,,,,,,#N/A,,Martez Sweetser-Maryland-2060
213,Ryan Scherer,WR,18,39,66,0.749,0.661,0.417,0.967,0.125,0.940,0.068,0.779,0.980,South Carolina,,,Tradition: Wants to play in important rivalry games,,,,,,#N/A,,Ryan Scherer-South Carolina-2060
214,Kory Ward,WR,18,39,66,0.891,0.130,0.249,0.857,0.281,0.216,0.281,0.169,0.467,North Carolina,,,,,,,,,#N/A,,Kory Ward-North Carolina-2060
215,James Thompson,QB,18,38,69,0.097,0.087,0.473,0.988,0.158,0.582,0.909,0.318,0.599,Virginia,,,Coach: Wants to play for a successful coach.,,,,,,#N/A,,James Thompson-Virginia-2060
216,Christopher Stamps,S,18,34,60,0.776,0.996,0.473,0.318,0.994,0.246,0.139,0.075,0.499,Nevada,,,,,,,,,#N/A,,Christopher Stamps-Nevada-2060
217,Tom Watkins,S,18,34,59,0.052,0.977,0.146,0.265,0.589,0.046,0.123,0.425,0.617,Florida,,,Winning: Wants to win a lot of conference games during his career,,,,,,#N/A,,Tom Watkins-Florida-2060
218,Zac Hinton,DL,18,36,63,0.039,0.318,0.391,0.435,0.100,0.464,0.969,0.210,0.744,Florida,,,Education: Wants to study abroad in Japan,,,,,,#N/A,,Zac Hinton-Florida-2060
219,Reno Willis,DL,18,36,63,0.594,0.109,0.837,0.140,0.193,0.228,0.287,0.471,0.926,Pennsylvania,,,Tradition: Wants to play in front of lots of fans,,,,,,#N/A,,Reno Willis-Pennsylvania-2060
220,Mike Howard,OL,18,35,61,0.955,0.443,0.899,0.478,0.776,0.315,0.778,0.071,0.473,Ohio,,,"Location: Has family in New York, and wants them to see one of his games.",,,,,,#N/A,,Mike Howard-Ohio-2060
221,Jacob Johnson,WR,18,39,64,0.273,0.689,0.779,0.806,0.086,0.425,0.248,0.870,0.362,Florida,,,,,,,,,#N/A,,Jacob Johnson-Florida-2060
222,Johnny Hill,WR,18,39,64,0.840,0.927,0.655,0.968,0.635,0.487,0.006,0.945,0.782,Utah,,,Coach: Wants to be assured that his coach won't cut him.,,,,,,#N/A,,Johnny Hill-Utah-2060
223,Shamar Darroux,QB,18,38,67,0.057,0.021,0.002,0.622,0.680,0.988,0.062,0.032,0.485,British Virgin Islands,,,Prestige: Has ambitions of winning a national championship game,,,,,,#N/A,,Shamar Darroux-British Virgin Islands-2060
224,Darrien Patterson,DL,18,36,62,0.285,0.374,0.416,0.771,0.716,0.519,0.875,0.166,0.926,Florida,,,Tradition: Wants to play on primetime TV,,,,,,#N/A,,Darrien Patterson-Florida-2060
225,Allen Spears,DL,18,36,63,0.835,0.817,0.629,0.951,0.546,0.005,0.359,0.227,0.927,Alabama,,,,,,,,,#N/A,,Allen Spears-Alabama-2060
226,Evan McIntyre,DL,18,36,63,0.473,0.285,0.738,0.150,0.522,0.335,0.796,0.572,0.666,Alabama,,,,,,,,,#N/A,,Evan McIntyre-Alabama-2060
227,Jamar Timmons,DL,18,36,63,0.403,0.645,0.515,0.867,0.833,0.099,0.812,0.033,0.522,Tennessee,Navy,,,,,,,,#N/A,,Jamar Timmons-Tennessee-2060
228,Sean Chapman,DL,18,36,62,0.903,0.235,0.765,0.336,0.371,0.853,0.589,0.660,0.439,Florida,,,Location: Wants to play as many games in his home state as possible.,,,,,,#N/A,,Sean Chapman-Florida-2060
229,Jake Wacha,DL,18,36,62,0.446,0.276,0.660,0.844,0.636,0.542,0.508,0.311,0.581,Oregon,,,,,,,,,#N/A,,Jake Wacha-Oregon-2060
230,Jake Omoregie,DL,18,36,62,0.207,0.315,0.906,0.999,0.883,0.919,0.294,0.059,0.912,Texas,,,Coach: Would like to see the coach sign an extension during his time at the school,,,,,,#N/A,,Jake Omoregie-Texas-2060
231,Cornelius Martin,OL,18,35,60,0.844,0.666,0.727,0.006,0.110,0.081,0.182,0.500,0.098,California,,,,,,,,,#N/A,,Cornelius Martin-California-2060
232,Spencer Clarke,OL,18,35,59,0.387,0.144,0.419,0.712,0.048,0.851,0.030,0.953,0.252,Texas,,,Campus: Wants the campus to be near water,,,,,,#N/A,,Spencer Clarke-Texas-2060
233,Ivan Diaz,OL,18,35,58,0.166,0.861,0.824,0.564,0.109,0.359,0.263,0.191,0.633,Washington D.C.,,,,,,,,,#N/A,,Ivan Diaz-Washington D.C.-2060
234,Carlos Sargent,TE,18,31,51,0.246,0.591,0.812,0.813,0.918,0.987,0.663,0.521,0.203,Hawaii,,,,,,,,,#N/A,,Carlos Sargent-Hawaii-2060
235,Deshon Olive,DL,18,36,65,0.534,0.712,0.309,0.091,0.160,0.912,0.711,0.142,0.906,North Carolina,,Duke,Prestige: Has ambitions of winning a national championship game,,,,,,#N/A,,Deshon Olive-North Carolina-2060
236,Rashaun Blaylock,DL,18,36,66,0.759,0.118,0.485,0.003,0.883,0.568,0.644,0.292,0.374,Texas,,,,,,,,,#N/A,,Rashaun Blaylock-Texas-2060
237,Tyler Smith,OL,18,35,59,0.798,0.692,0.646,0.315,0.572,0.453,0.928,0.113,0.014,Florida,,,Education: Wants to study abroad in Brazil,,,,,,#N/A,,Tyler Smith-Florida-2060
238,Jeff Vance,OL,18,35,59,0.187,0.172,0.448,0.993,0.047,0.226,0.027,0.604,0.215,North Carolina,,,Coach: Wants to play for a coach with a personal connection to their school,,,,,,#N/A,,Jeff Vance-North Carolina-2060
239,Allen Veteto,OL,18,35,59,0.689,0.983,0.222,0.516,0.406,0.235,0.844,0.638,0.963,California,Kentucky,,,,,,,,#N/A,,Allen Veteto-California-2060
240,Alan Brown,OL,18,35,59,0.549,0.294,0.488,0.433,0.399,0.626,0.308,0.100,0.310,Florida,Iowa State,,,,,,,,#N/A,,Alan Brown-Florida-2060
241,Kyle Cullen,OL,18,35,62,0.049,0.897,0.909,0.526,0.868,0.308,0.484,0.356,0.222,South Carolina,,,Playing Time: Wants to be the starter by his junior year at the latest.,,,,,,#N/A,,Kyle Cullen-South Carolina-2060
242,Leroy Clark,OL,18,35,61,0.400,0.387,0.911,0.213,0.928,0.533,0.930,0.981,0.382,Georgia,,,Campus: Would prefer to attend a school with a smaller student body population,,,,,,#N/A,,Leroy Clark-Georgia-2060
243,Brayden Laney,CB,18,41,64,0.438,0.650,0.067,0.028,0.926,0.627,1.000,0.139,0.115,Wisconsin,,,Education: Wants to study abroad in Greece,,,,,,#N/A,,Brayden Laney-Wisconsin-2060
244,Jace Drummond,QB,18,38,66,0.215,0.467,0.437,0.010,0.389,0.729,0.227,0.645,0.833,Texas,,,,,,,,,#N/A,,Jace Drummond-Texas-2060
245,Coleman Hunter,OL,18,35,59,0.119,0.720,0.421,0.689,0.607,0.528,0.892,0.405,0.311,Alaska,Oregon,,,,,,,,#N/A,,Coleman Hunter-Alaska-2060
246,Chris Hagg,OL,18,35,59,0.018,0.969,0.867,0.135,0.910,0.835,0.618,0.386,0.590,Virginia,,,,,,,,,#N/A,,Chris Hagg-Virginia-2060
247,Zac Steward,OL,18,35,62,0.225,0.872,0.021,0.671,0.522,0.540,0.979,0.941,0.042,Delaware,,,Education: Wants to go to a school with smaller class sizes,,,,,,#N/A,,Zac Steward-Delaware-2060
248,Drew Smith,OL,18,35,60,0.597,0.464,0.483,0.311,0.711,0.756,0.503,0.250,0.358,Wisconsin,Nevada,,,,,,,,#N/A,,Drew Smith-Wisconsin-2060
249,Johnathon Russo,OL,18,35,59,0.635,0.444,0.562,0.998,0.727,0.900,0.659,0.892,0.045,Indiana,,,Coach: Wants to be assured that his coach won't cut him.,,,,,,#N/A,,Johnathon Russo-Indiana-2060
250,Neil Doss,OL,18,35,61,0.919,0.274,0.557,0.048,0.012,0.220,0.601,0.393,0.077,Texas,,,Location: Wants to play as many games in his home state as possible.,,,,,,#N/A,,Neil Doss-Texas-2060
251,Kyle Connors,LB,18,33,55,0.775,0.274,0.891,0.754,0.629,0.266,0.379,0.346,0.832,Louisiana,,,,,,,,,#N/A,,Kyle Connors-Louisiana-2060
252,Darris Traxler,LB,18,33,57,0.286,0.516,0.730,0.797,0.135,0.867,0.337,0.644,0.310,Texas,,,,,,,,,#N/A,,Darris Traxler-Texas-2060
253,Josh Kava,RB,18,36,60,0.138,0.450,0.490,0.356,0.364,0.840,0.383,0.119,0.845,California,,,,,,,,,#N/A,,Josh Kava-California-2060
254,Steve Rollins,LB,18,33,53,0.027,0.593,0.935,0.571,0.283,0.568,0.014,0.489,0.529,Ohio,,,Playing Time: Wants to put up big stats.,,,,,,#N/A,,Steve Rollins-Ohio-2060
255,Tau Talagi,TE,18,31,55,0.305,0.945,0.166,0.478,0.944,0.392,0.151,0.645,0.033,Niue,,,,,,,,,#N/A,,Tau Talagi-Niue-2060
256,Jacob Glasco,LB,18,33,57,0.751,0.031,0.289,0.407,0.686,0.822,0.167,0.589,0.572,Georgia,,,,,,,,,#N/A,,Jacob Glasco-Georgia-2060
257,Ryan Gantz,LB,18,33,57,0.663,0.533,0.641,0.144,0.689,0.266,0.336,0.629,0.619,Washington,,,,,,,,,#N/A,,Ryan Gantz-Washington-2060
258,Albert Hobbs,LB,18,33,56,0.484,0.954,0.079,0.823,0.520,0.311,0.213,0.869,0.230,Oklahoma,,,,,,,,,#N/A,,Albert Hobbs-Oklahoma-2060
259,Chevis Felder,LB,18,33,53,0.855,0.524,0.345,0.166,0.517,0.562,0.906,0.787,0.508,Florida,,,Education: Wants to study abroad in France,,,,,,#N/A,,Chevis Felder-Florida-2060
260,Bryon McLaughlin,RB,18,36,59,0.823,0.897,0.440,0.612,0.004,0.057,0.712,0.380,0.516,Louisiana,,,,,,,,,#N/A,,Bryon McLaughlin-Louisiana-2060
261,Liam Miller,LB,18,33,53,0.283,0.092,0.439,0.187,0.871,0.789,0.990,0.192,0.138,Tennessee,,,Education: Wants to go to a private school,,,,,,#N/A,,Liam Miller-Tennessee-2060
262,Cole Adams,LB,18,33,53,0.777,0.175,0.307,0.278,0.643,0.418,0.652,0.757,0.358,North Dakota,Houston,,,,,,,,#N/A,,Cole Adams-North Dakota-2060
263,Chase Simpson,LB,18,33,54,0.398,0.760,0.210,0.129,0.334,0.993,0.085,0.729,0.335,Texas,,,Prestige: Has ambitions of winning a national championship game,,,,,,#N/A,,Chase Simpson-Texas-2060
264,Damion Ulrich,WR,18,38,60,0.668,0.723,0.858,0.577,0.153,0.954,0.796,0.374,0.345,Texas,,,Prestige: Wants to help increase a team's prestige,,,,,,#N/A,,Damion Ulrich-Texas-2060
265,Brandon Strong,WR,18,38,60,0.892,0.137,0.912,0.750,0.745,0.819,0.814,0.793,0.201,California,,,Playing Time: Wants to be the starter by his junior year at the latest.,,,,,,#N/A,,Brandon Strong-California-2060
266,Jalen Tyree,WR,18,38,62,0.693,0.352,0.545,0.852,0.685,0.230,0.574,0.018,0.000,Colorado,,,,,,,,,#N/A,,Jalen Tyree-Colorado-2060
267,Mason Barrett,WR,18,38,64,0.611,0.997,0.175,0.080,0.321,0.133,0.638,0.724,0.470,Alabama,,,,,,,,,#N/A,,Mason Barrett-Alabama-2060
268,Davion Adeyeye,CB,18,40,64,0.682,0.229,0.223,0.508,0.942,0.114,0.035,0.287,0.474,Virginia,,,ProPotential: Wants to play for a school that has produced a lot of pros at his position.,,,,,,#N/A,,Davion Adeyeye-Virginia-2060
